,actual_target,new_model_prediction,new_model_probability,reference_prediction,reference_probability,new_model_correct,reference_correct,comparison_status
683,1,1,0.63,1,0.89,True,True,both_correct
684,1,1,0.6066666666666667,1,0.815,True,True,both_correct
685,1,1,0.55,1,0.975,True,True,both_correct
686,1,1,0.7333333333333333,1,0.86,True,True,both_correct
687,1,1,0.535,1,0.93,True,True,both_correct
688,1,1,0.6433333333333333,1,0.895,True,True,both_correct
689,1,1,0.6533333333333333,1,0.95,True,True,both_correct
690,1,1,0.8033333333333333,1,0.695,True,True,both_correct
691,1,1,0.5733333333333334,1,0.935,True,True,both_correct
692,1,1,0.6433333333333333,1,0.92,True,True,both_correct
693,1,1,0.7133333333333334,1,0.975,True,True,both_correct
694,1,1,0.67,1,0.98,True,True,both_correct
695,1,1,0.58,1,0.955,True,True,both_correct
696,1,1,0.6233333333333333,1,0.95,True,True,both_correct
697,1,1,0.6933333333333334,1,0.95,True,True,both_correct
698,1,1,0.5866666666666667,1,0.68,True,True,both_correct
699,1,0,0.4866666666666667,1,0.945,False,True,reference_only_correct
700,1,0,0.47333333333333333,1,0.935,False,True,reference_only_correct
701,1,0,0.5,1,0.91,False,True,reference_only_correct
702,1,1,0.5833333333333334,1,0.94,True,True,both_correct
703,1,1,0.6,1,0.94,True,True,both_correct
704,1,1,0.53,1,0.98,True,True,both_correct
705,1,1,0.7666666666666667,1,0.96,True,True,both_correct
706,1,1,0.5233333333333333,1,0.8425,True,True,both_correct
707,1,1,0.67,1,0.955,True,True,both_correct
708,1,1,0.6833333333333333,1,0.945,True,True,both_correct
709,1,1,0.7933333333333333,1,0.925,True,True,both_correct
710,1,1,0.6066666666666667,1,0.93,True,True,both_correct
711,1,1,0.75,1,0.97,True,True,both_correct
712,1,1,0.5966666666666667,1,0.97,True,True,both_correct
713,1,1,0.7833333333333333,1,0.97,True,True,both_correct
714,0,1,0.56,1,0.75,False,False,both_wrong
778,1,1,0.6466666666666666,1,0.95,True,True,both_correct
779,1,1,0.5166666666666667,1,0.955,True,True,both_correct
780,1,1,0.54,1,0.95,True,True,both_correct
781,1,1,0.6033333333333334,1,0.965,True,True,both_correct
782,1,1,0.53,1,0.965,True,True,both_correct
783,1,1,0.59,1,0.985,True,True,both_correct
784,1,1,0.6,1,0.845,True,True,both_correct
785,1,1,0.5633333333333334,1,0.89,True,True,both_correct
786,1,1,0.7066666666666667,1,0.88,True,True,both_correct
787,0,0,0.43333333333333335,0,0.315,True,True,both_correct
788,0,1,0.59,0,0.36,False,True,reference_only_correct
789,0,1,0.5566666666666666,0,0.42,False,True,reference_only_correct
790,0,1,0.5133333333333333,0,0.28,False,True,reference_only_correct
791,1,1,0.6888888888888889,1,0.97,True,True,both_correct
792,1,1,0.63,1,0.95,True,True,both_correct
793,1,0,0.48,1,0.95,False,True,reference_only_correct
794,1,1,0.6566666666666666,1,0.955,True,True,both_correct
795,1,1,0.56,1,0.79,True,True,both_correct
796,1,1,0.5866666666666667,1,0.945,True,True,both_correct
797,1,1,0.5033333333333333,1,0.93,True,True,both_correct
798,1,1,0.5066666666666667,1,0.933461538462,True,True,both_correct
799,1,1,0.53,1,0.985,True,True,both_correct
800,1,0,0.5,1,0.8,False,True,reference_only_correct
801,1,1,0.6466666666666666,1,0.875,True,True,both_correct
802,1,1,0.7066666666666667,1,0.92,True,True,both_correct
803,1,0,0.43666666666666665,1,0.865,False,True,reference_only_correct
804,1,0,0.47333333333333333,1,0.98,False,True,reference_only_correct
805,1,0,0.4866666666666667,1,0.925,False,True,reference_only_correct
806,1,1,0.7,1,1.0,True,True,both_correct
807,1,1,0.55,1,0.985,True,True,both_correct
808,1,1,0.6333333333333333,1,0.975,True,True,both_correct
809,1,1,0.6533333333333333,1,0.975,True,True,both_correct
810,1,1,0.7666666666666667,1,0.945,True,True,both_correct
811,1,1,0.6366666666666667,1,0.795,True,True,both_correct
812,1,1,0.7066666666666667,1,0.925,True,True,both_correct
813,1,0,0.44,1,0.82,False,True,reference_only_correct
814,1,0,0.43666666666666665,1,0.96,False,True,reference_only_correct
815,1,0,0.3566666666666667,1,0.9,False,True,reference_only_correct
816,1,1,0.6094444444444443,1,0.88,True,True,both_correct
817,1,1,0.52,1,0.965,True,True,both_correct
818,1,1,0.63,1,0.74,True,True,both_correct
819,1,1,0.53,1,0.965,True,True,both_correct
820,1,0,0.46,1,0.905,False,True,reference_only_correct
821,1,0,0.4533333333333333,1,0.95,False,True,reference_only_correct
822,1,1,0.5433333333333333,1,0.925,True,True,both_correct
823,1,1,0.62,1,0.88,True,True,both_correct
824,1,1,0.6933333333333334,1,0.7225,True,True,both_correct
825,1,1,0.54,1,0.915,True,True,both_correct
826,1,0,0.49666666666666665,1,0.925,False,True,reference_only_correct
827,1,1,0.5266666666666666,1,0.875,True,True,both_correct
828,1,1,0.5366666666666666,1,0.945,True,True,both_correct
829,1,1,0.5933333333333334,1,0.945,True,True,both_correct
830,1,1,0.5933333333333334,1,0.925,True,True,both_correct
831,1,1,0.6766666666666666,1,0.895,True,True,both_correct
832,1,1,0.5866666666666667,1,0.93,True,True,both_correct
833,1,1,0.6533333333333333,1,0.98,True,True,both_correct
834,1,1,0.77,1,0.85,True,True,both_correct
835,1,1,0.6633333333333333,1,0.955,True,True,both_correct
836,1,1,0.7066666666666667,1,0.915,True,True,both_correct
837,1,0,0.47333333333333333,1,0.85,False,True,reference_only_correct
838,1,1,0.5466666666666666,1,0.99,True,True,both_correct
839,1,1,0.5366666666666666,1,0.905,True,True,both_correct
840,1,0,0.49666666666666665,1,0.81,False,True,reference_only_correct
841,1,1,0.57,1,0.855,True,True,both_correct
950,1,1,0.5033333333333333,1,0.82,True,True,both_correct
951,1,0,0.45,1,0.915,False,True,reference_only_correct
952,1,1,0.67,1,0.87,True,True,both_correct
953,1,0,0.4666666666666667,1,0.91,False,True,reference_only_correct
954,1,1,0.5266666666666666,1,0.97,True,True,both_correct
955,1,1,0.55,1,0.835,True,True,both_correct
956,1,1,0.63,1,0.92,True,True,both_correct
957,1,1,0.5833333333333334,1,0.785,True,True,both_correct
958,1,1,0.6666666666666666,1,0.92,True,True,both_correct
959,1,1,0.7,1,0.939166666667,True,True,both_correct
960,1,0,0.4766666666666667,1,0.985,False,True,reference_only_correct
961,1,1,0.8333333333333334,1,0.885,True,True,both_correct
962,1,0,0.41333333333333333,1,0.965,False,True,reference_only_correct
963,0,1,0.52,0,0.285,False,True,reference_only_correct
964,0,1,0.5566666666666666,0,0.405,False,True,reference_only_correct
965,0,1,0.55,0,0.295,False,True,reference_only_correct
966,0,0,0.43333333333333335,1,0.835,True,False,new_model_only_correct
967,0,0,0.46,1,0.7,True,False,new_model_only_correct
968,1,1,0.5633333333333334,1,0.97,True,True,both_correct
969,1,1,0.5833333333333334,1,0.69,True,True,both_correct
970,1,1,0.7966666666666666,1,0.98,True,True,both_correct
971,1,1,0.6733333333333333,1,0.91,True,True,both_correct
972,1,1,0.7033333333333334,1,0.83,True,True,both_correct
973,1,1,0.5133333333333333,1,0.97,True,True,both_correct
974,1,1,0.54,1,0.905,True,True,both_correct
975,1,1,0.5033333333333333,1,0.86,True,True,both_correct
976,1,1,0.5333333333333333,1,0.955,True,True,both_correct
977,1,1,0.7733333333333333,1,0.96,True,True,both_correct
978,1,1,0.63,1,0.925,True,True,both_correct
979,1,1,0.6366666666666667,1,0.95,True,True,both_correct
980,1,1,0.5466666666666666,1,0.7,True,True,both_correct
981,1,1,0.79,1,0.92,True,True,both_correct
982,1,1,0.6666666666666666,1,0.985,True,True,both_correct
983,1,1,0.5533333333333333,1,0.94,True,True,both_correct
984,1,1,0.6133333333333333,1,0.8,True,True,both_correct
985,1,1,0.5666666666666667,1,0.97,True,True,both_correct
986,1,1,0.5566666666666666,1,0.995,True,True,both_correct
987,1,1,0.5933333333333334,1,0.995,True,True,both_correct
988,1,0,0.44666666666666666,1,0.97,False,True,reference_only_correct
1128,0,1,0.6466666666666666,1,0.925,False,False,both_wrong
1129,0,1,0.57,0,0.325,False,True,reference_only_correct
1130,0,1,0.7233333333333334,0,0.3,False,True,reference_only_correct
1131,0,1,0.5233333333333333,1,0.92,False,False,both_wrong
1132,0,1,0.53,0,0.263333333333,False,True,reference_only_correct
1133,0,0,0.47333333333333333,0,0.4,True,True,both_correct
1134,0,1,0.59,0,0.4,False,True,reference_only_correct
1135,1,1,0.6366666666666667,1,0.955,True,True,both_correct
1136,1,1,0.63,1,0.99,True,True,both_correct
1137,1,1,0.5666666666666667,1,0.97,True,True,both_correct
1138,1,1,0.6333333333333333,1,0.945,True,True,both_correct
1139,1,1,0.51,1,0.985,True,True,both_correct
1140,1,1,0.5633333333333334,1,0.945,True,True,both_correct
1141,1,0,0.44666666666666666,1,0.955,False,True,reference_only_correct
1142,1,1,0.5633333333333334,1,0.935,True,True,both_correct
1143,1,1,0.61,1,0.86,True,True,both_correct
1144,1,1,0.68,1,0.875,True,True,both_correct
1145,1,1,0.6666666666666666,1,0.955,True,True,both_correct
1146,1,1,0.6166666666666667,1,0.975,True,True,both_correct
1147,1,1,0.53,1,0.98,True,True,both_correct
1148,1,1,0.6233333333333333,1,0.965,True,True,both_correct
1149,1,1,0.5333333333333333,1,0.935,True,True,both_correct
1150,1,1,0.6433333333333333,1,0.96,True,True,both_correct
1151,1,1,0.77,1,0.955,True,True,both_correct
1152,1,1,0.51,1,0.965,True,True,both_correct
1153,1,1,0.6333333333333333,1,0.975,True,True,both_correct
1154,1,1,0.6533333333333333,1,0.88,True,True,both_correct
1155,1,1,0.7733333333333333,1,0.92,True,True,both_correct
1156,1,0,0.4766666666666667,1,0.86,False,True,reference_only_correct
1157,1,1,0.5766666666666667,1,0.93,True,True,both_correct
1158,1,1,0.5833333333333334,1,0.86,True,True,both_correct
1159,1,0,0.44666666666666666,1,0.955,False,True,reference_only_correct
1160,1,1,0.6866666666666666,1,0.933,True,True,both_correct
1161,1,1,0.7466666666666667,1,0.875,True,True,both_correct
1162,1,1,0.65,1,0.965,True,True,both_correct
1163,1,1,0.7233333333333334,1,0.945,True,True,both_correct
1164,1,1,0.6933333333333334,1,0.96,True,True,both_correct
1165,1,1,0.6233333333333333,1,0.97,True,True,both_correct
1166,1,1,0.62,1,0.975,True,True,both_correct
1167,1,1,0.5333333333333333,1,0.975,True,True,both_correct
1168,1,1,0.6633333333333333,1,0.95,True,True,both_correct
1169,1,1,0.81,1,0.89,True,True,both_correct
1170,1,1,0.63,1,0.91,True,True,both_correct
1171,1,1,0.5633333333333334,1,0.895,True,True,both_correct
1333,1,1,0.6966666666666667,1,0.780833333333,True,True,both_correct
1334,1,1,0.5733333333333334,1,0.8,True,True,both_correct
1335,1,1,0.6533333333333333,1,0.86,True,True,both_correct
1336,1,1,0.7933333333333333,1,0.98,True,True,both_correct
1337,1,1,0.7166666666666667,1,0.97,True,True,both_correct
1338,1,1,0.75,1,0.975,True,True,both_correct
1339,1,1,0.6782222222222223,1,0.91,True,True,both_correct
1340,1,1,0.7833333333333333,1,0.97,True,True,both_correct
1341,1,1,0.7133333333333334,1,0.945,True,True,both_correct
1342,1,1,0.6733333333333333,1,0.895,True,True,both_correct
1343,1,1,0.6266666666666667,1,0.985,True,True,both_correct
1344,1,1,0.5233333333333333,1,0.965,True,True,both_correct
1345,1,1,0.66,1,0.94,True,True,both_correct
1346,1,1,0.5733333333333334,1,0.895,True,True,both_correct
1347,1,1,0.6533333333333333,1,0.995,True,True,both_correct
1348,1,1,0.59,1,0.945,True,True,both_correct
1349,1,1,0.6066666666666667,1,0.98,True,True,both_correct
1350,1,1,0.62,1,0.945,True,True,both_correct
1351,1,1,0.59,1,0.995,True,True,both_correct
1352,1,1,0.7166666666666667,1,0.97,True,True,both_correct
1353,1,1,0.72,1,0.97,True,True,both_correct
1354,1,1,0.6533333333333333,1,0.905,True,True,both_correct
1355,0,0,0.22,0,0.21,True,True,both_correct
1356,0,0,0.22333333333333333,0,0.345,True,True,both_correct
1357,0,0,0.22,1,0.605,True,False,new_model_only_correct
1358,1,1,0.58,1,0.915,True,True,both_correct
1359,1,1,0.6133333333333333,1,0.965,True,True,both_correct
1360,1,1,0.5766666666666667,1,0.98,True,True,both_correct
1361,1,1,0.6866666666666666,1,0.995,True,True,both_correct
1362,1,1,0.6033333333333334,1,0.955,True,True,both_correct
1363,1,1,0.7533333333333333,1,0.81,True,True,both_correct
1510,0,1,0.55,0,0.345,False,True,reference_only_correct
1511,0,1,0.6833333333333333,1,0.88,False,False,both_wrong
1512,0,1,0.6666666666666666,0,0.29,False,True,reference_only_correct
1513,0,1,0.7833333333333333,1,0.625,False,False,both_wrong
1514,0,1,0.57,0,0.325,False,True,reference_only_correct
1515,0,1,0.7766666666666666,0,0.31,False,True,reference_only_correct
1516,1,1,0.64,1,0.92,True,True,both_correct
1517,1,1,0.7833333333333333,1,0.99,True,True,both_correct
1518,1,1,0.53,1,0.825,True,True,both_correct
1519,1,1,0.5666666666666667,1,0.945,True,True,both_correct
1520,1,1,0.57,1,0.985,True,True,both_correct
1521,1,1,0.6433333333333333,1,0.965,True,True,both_correct
1522,1,0,0.49333333333333335,1,0.985,False,True,reference_only_correct
1523,1,1,0.6066666666666667,1,0.865,True,True,both_correct
1524,1,1,0.6466666666666666,1,0.99,True,True,both_correct
1525,1,1,0.5966666666666667,1,0.99,True,True,both_correct
1526,1,1,0.5066666666666667,1,0.905,True,True,both_correct
1527,1,1,0.57,1,0.965,True,True,both_correct
1528,1,1,0.65,1,0.875,True,True,both_correct
1529,1,1,0.5233333333333333,1,0.87,True,True,both_correct
1530,1,1,0.5266666666666666,1,0.98,True,True,both_correct
1531,1,1,0.56,1,0.92,True,True,both_correct
1532,1,1,0.6066666666666667,1,0.9,True,True,both_correct
1533,1,1,0.6133333333333333,1,0.895,True,True,both_correct
1534,1,0,0.3933333333333333,1,0.945,False,True,reference_only_correct
1535,1,1,0.5833333333333334,1,0.845,True,True,both_correct
1536,1,1,0.82,1,0.89,True,True,both_correct
1537,1,1,0.5133333333333333,1,0.92,True,True,both_correct
1538,1,1,0.6333333333333333,1,0.96,True,True,both_correct
1539,1,0,0.26,1,0.955,False,True,reference_only_correct
1540,1,1,0.6,1,0.96,True,True,both_correct
1541,1,1,0.74,1,0.99,True,True,both_correct
1542,1,1,0.6366666666666667,1,0.925,True,True,both_correct
1543,0,0,0.5,0,0.305,True,True,both_correct
1544,0,0,0.46,1,0.94,True,False,new_model_only_correct
1545,0,1,0.6166666666666667,0,0.26,False,True,reference_only_correct
1546,1,1,0.5533333333333333,1,0.725,True,True,both_correct
1547,1,0,0.44,1,0.94,False,True,reference_only_correct
1548,1,1,0.54,1,0.975,True,True,both_correct
1549,1,1,0.6333333333333333,1,0.985,True,True,both_correct
1720,1,1,0.56,1,0.935,True,True,both_correct
1721,1,1,0.63,1,0.99,True,True,both_correct
1722,1,1,0.6166666666666667,1,0.91,True,True,both_correct
1723,1,1,0.54,1,0.98,True,True,both_correct
1724,1,1,0.79,1,0.92,True,True,both_correct
1725,1,1,0.7233333333333334,1,0.985,True,True,both_correct
1726,1,1,0.7133333333333334,1,0.975,True,True,both_correct
1727,1,1,0.6333333333333333,1,0.945,True,True,both_correct
1728,1,1,0.5766666666666667,1,0.96,True,True,both_correct
1729,0,1,0.5433333333333333,0,0.14,False,True,reference_only_correct
1730,0,1,0.63,0,0.33,False,True,reference_only_correct
1731,1,1,0.6766666666666666,1,0.919166666667,True,True,both_correct
1732,1,1,0.6166666666666667,1,0.725,True,True,both_correct
1733,1,1,0.55,1,0.94,True,True,both_correct
1734,1,1,0.6233333333333333,1,0.99,True,True,both_correct
1735,1,1,0.5733333333333334,1,0.815,True,True,both_correct
1736,1,1,0.5133333333333333,1,0.885,True,True,both_correct
1737,1,0,0.3933333333333333,1,0.835,False,True,reference_only_correct
1962,1,1,0.62,1,0.9,True,True,both_correct
1963,1,1,0.6866666666666666,1,0.86,True,True,both_correct
1964,1,1,0.64,1,0.99,True,True,both_correct
1965,1,1,0.6,1,0.79,True,True,both_correct
1966,1,1,0.7866666666666666,1,1.0,True,True,both_correct
1967,1,1,0.7133333333333334,1,0.7,True,True,both_correct
1968,1,1,0.69,1,0.965,True,True,both_correct
1969,1,1,0.65,1,0.92,True,True,both_correct
1970,1,1,0.65,1,0.915,True,True,both_correct
1971,1,1,0.7866666666666666,1,0.955,True,True,both_correct
1972,1,1,0.73,1,0.64,True,True,both_correct
1973,1,1,0.86,1,0.835,True,True,both_correct
1974,1,1,0.5733333333333334,1,0.91,True,True,both_correct
1975,1,1,0.54,1,0.89,True,True,both_correct
1976,1,1,0.6366666666666667,1,0.965,True,True,both_correct
1977,1,1,0.6066666666666667,1,0.98,True,True,both_correct
1978,1,1,0.62,1,0.97,True,True,both_correct
1979,1,0,0.49,1,0.91,False,True,reference_only_correct
1980,1,1,0.5966666666666667,1,0.72,True,True,both_correct
1981,1,1,0.6066666666666667,1,0.9,True,True,both_correct
1982,1,1,0.67,1,0.89,True,True,both_correct
1983,0,1,0.66,1,0.94,False,False,both_wrong
1984,0,1,0.57,1,0.795,False,False,both_wrong
1985,0,1,0.71,0,0.28,False,True,reference_only_correct
1986,0,1,0.67,0,0.325,False,True,reference_only_correct
1987,0,1,0.7133333333333334,0,0.325,False,True,reference_only_correct
1988,0,1,0.52,0,0.275,False,True,reference_only_correct
1989,0,1,0.5333333333333333,0,0.235,False,True,reference_only_correct
1990,0,1,0.6333333333333333,0,0.22,False,True,reference_only_correct
1991,1,0,0.4866666666666667,1,0.735,False,True,reference_only_correct
1992,1,0,0.4033333333333333,1,0.675,False,True,reference_only_correct
1993,1,1,0.6433333333333333,1,0.93,True,True,both_correct
1994,1,1,0.5066666666666667,1,0.94,True,True,both_correct
2234,1,1,0.7966666666666666,1,0.955,True,True,both_correct
2235,1,1,0.74,1,0.865,True,True,both_correct
2236,1,1,0.5733333333333334,1,0.945,True,True,both_correct
2237,1,1,0.8066666666666666,1,0.94,True,True,both_correct
2238,1,1,0.7033333333333334,1,0.9425,True,True,both_correct
2239,1,1,0.69,1,0.94,True,True,both_correct
2240,1,1,0.6366666666666667,1,0.925,True,True,both_correct
2241,1,1,0.73,1,0.995,True,True,both_correct
2242,1,1,0.5633333333333334,1,0.92,True,True,both_correct
2243,1,1,0.8466666666666667,1,0.965,True,True,both_correct
2244,1,1,0.79,1,0.98,True,True,both_correct
2245,1,1,0.7166666666666667,1,0.985,True,True,both_correct
2246,1,1,0.76,1,0.975,True,True,both_correct
2247,1,1,0.7566666666666667,1,0.935,True,True,both_correct
2248,1,1,0.6266666666666667,1,0.91,True,True,both_correct
2249,1,1,0.77,1,0.83,True,True,both_correct
2250,1,1,0.52,1,0.98,True,True,both_correct
2251,1,1,0.8033333333333333,1,0.96,True,True,both_correct
2252,1,1,0.7066666666666667,1,0.805,True,True,both_correct
2253,1,1,0.6966666666666667,1,0.91,True,True,both_correct
2254,1,1,0.56,1,0.98,True,True,both_correct
2255,1,1,0.5866666666666667,1,0.83,True,True,both_correct
2256,1,1,0.5866666666666667,1,0.965,True,True,both_correct
2257,1,1,0.69,1,0.75,True,True,both_correct
2258,0,1,0.7066666666666667,1,0.82,False,False,both_wrong
2259,0,1,0.54,0,0.305,False,True,reference_only_correct
2260,0,1,0.55,1,0.945,False,False,both_wrong
2261,1,1,0.57,1,0.98,True,True,both_correct
2262,0,0,0.4,0,0.225,True,True,both_correct
